6.489,29.967,30,655.3,3.4,2.5,29.229,3.3,25.6,10.3
7.452,30,30,655.2,2.6,1.9,29.004,1.5,28.8,7.4
7.821,30,30,641.4,2.4,2.2,28.911,1.1,29.4,5.7
8.13,30,30,649.8,1.9,2.1,29.127,0.3,27.8,5
7.461,30,30,641,2.8,2.5,29.181,0.3,28.4,2.1
6.678,30,30,616.5,3,2,29.256,0.1,20.5,1.6
6.576,30,29.994,623.1,2.4,2,29.538,0,16.5,1.3
8.106,30,29.994,590,4,2.1,29.739,0,13.2,0.7
8.709,30,29.967,552.6,3.7,2.5,29.802,0,15,0
9.495,30,29.961,525.6,4.2,2.5,29.85,0,12.9,0
10.197,30,29.397,508.7,2.2,3.2,29.928,0,12.7,0
11.328,30,27.126,479.1,2.7,2.3,29.955,0.2,8.9,0
12.627,30,23.37,477.7,2.1,3,29.97,0,6.4,0
13.821,30,25.866,463.4,0.8,3,29.982,0.3,3.4,0
16.458,30,25.68,463.7,0.5,2.3,29.994,0.5,3.3,0
18.006,30,22.002,487.3,0.3,3.7,30,1.2,2.1,0
17.928,30,16.536,479.2,0.3,4.7,30,1.1,1.6,0
16.206,30,12.351,476.2,0.5,3.1,30,2.6,1,0
14.586,30,9.375,438.3,0.7,3,30,3.2,0.6,0
12.948,30,8.241,424.1,0.8,4.2,30,1.9,0.3,0
11.715,30,7.461,409.6,0.7,2.9,30,1.6,0.3,0
11.361,30,5.046,391.5,1.7,3.8,30,1.3,0.2,0.4
12.219,30,3.906,364.6,1.5,3.4,30,0.5,0.5,0.9
14.184,30,4.581,338.5,2.6,3.6,30,0.6,0.6,1.1
16.467,30,9.714,339.4,1.8,3.4,30,0.7,1.5,1.7
18.795,30,18.732,340.5,1.2,5,30,2,2.3,2.7
20.733,30,20.568,339.1,0.9,4.5,30,2.5,2.9,2.2
23.193,30,17.796,329.1,1,5.9,30,3.4,4,3.9
25.608,30,12.207,348.7,0.7,7,30,3.4,4.9,4.2
26.943,30,11.07,335.5,0.6,10.2,30,3,6.9,4.7
27.747,30,24.114,361.3,0.7,13.5,30,3.2,8.4,4.9
27.933,30,26.358,388.5,1.1,18.5,30,1.7,10.5,6.5
27.09,30,18.003,411.2,2.2,24.3,30,0.8,14.5,8.5
27.792,30,20.739,401.5,4.3,28.6,30,0.3,19.7,9.1
27.183,30,16.392,397,7.7,30.1,30,0.3,23.2,10
26.718,30,13.905,390.4,9.1,27.9,30,1,25.4,11.8
26.733,30,13.92,403,10.8,21.7,30,0.9,28.9,13.7
24.543,30,17.988,402.3,11.4,14.2,29.955,0.1,31.7,14.8
26.772,30,17.271,409,13.2,7.5,29.058,0,36.4,15.6
22.65,29.805,16.044,430.5,16.2,2.2,25.218,0,38.1,15.6
20.061,27.174,18.306,438.6,18.5,0.9,18.483,0,41.9,16
17.535,20.574,15.228,423.6,20.8,0,12.147,0,42.8,14.7
17.127,20.037,15.093,436.1,22,0,11.7,0,44.8,14.6
17.82,18.432,21.183,428.5,23.9,3.5,8.367,0,44.7,13.6
12.774,13.398,27.975,433.8,26.6,9.8,6.975,0,45.9,13.9
8.532,8.703,23.439,434.8,24.4,15.5,3.792,0,48.1,13.7
9.312,4.965,17.166,430.1,26,18.5,2.493,0,48.7,13.8
10.599,7.131,15.504,424.1,27.8,18.8,1.503,0,47.2,11.2
9.939,5.871,22.968,418.6,27.2,19.6,2.565,0,44.5,8.9
9.543,4.8,25.905,424,26.5,19.5,3.198,0,45.6,7.1
13.917,7.53,16.587,407.1,26.7,20.6,4.227,0,41.3,6.2
14.607,12.471,12.288,395.5,28.2,19.7,5.583,0,39.1,4.6
11.142,17.424,5.994,409.4,28.1,19.9,6.09,0,38.9,3.3
11.457,22.89,5.115,417.4,26,19.5,6.426,0,40.8,4
12.543,21.606,3.948,418.9,25.2,19.6,10.299,0,42.8,5
14.151,21.057,2.109,392.8,23.9,18.8,16.335,0,43.6,7.1
15.543,23.148,2.715,402.4,21.6,18,20.211,0,47.1,8.5
18.501,17.067,4.731,426.9,21.4,17,22.332,0,49.4,9.5
17.373,7.149,6.642,460.4,19.9,16.8,21.729,0,51.3,11.1
20.928,4.941,7.347,502.4,17.4,15.3,20.241,0,47.8,12.8
20.535,5.997,6.6,474.3,16.5,15,21.567,0,50.4,13.3
26.304,5.883,3.906,456.9,16.2,13.8,22.161,0,49,13.8
26.37,4.689,1.77,453.1,17.1,13.5,22.008,0,48.2,12.7
27.471,3.891,1.008,469,18,13.9,24.498,0,45.5,12.1
29.658,3.555,1.635,477,15.8,13.8,27.591,0,43.4,10.7
29.958,4.479,0.966,477.4,15.7,14.9,28.308,0,43.7,9.9
30,5.634,1.383,495.2,15.5,17.1,28.83,0,42.2,9
30,6.126,6.825,513.3,15,20.1,28.764,0,43.3,8.7
30,5.451,10.536,521.3,13.9,23.1,29.142,0,44.5,9.1
30,4.986,6.273,520.5,14.8,26,29.847,0,46.1,9.8
30,5.205,7.968,549.3,14.7,28,29.835,0,47.9,10.6
30,5.973,10.911,560,16.5,32.9,29.976,0,49.8,12.7
30,5.16,17.115,551.6,15.9,35.4,29.961,0,50,13.9
30,4.323,22.305,519.8,15.6,37.6,29.904,0,50.9,14.1
29.964,4.464,21.45,476.6,16.6,40.2,29.781,0,52.2,15.7
29.826,4.326,23.619,442.4,15.3,42.2,29.139,0,50.8,15.7
29.691,3.63,24.816,425.7,15.3,47.8,29.793,0,49.6,15.4
27.474,3.894,22.992,396.9,15.1,52.2,29.964,0,49.5,13.7
25.665,4.149,23.454,394.9,13.7,57.9,29.964,0,47.8,12.1
26.496,5.295,22.101,363.9,12.9,58.1,29.91,0,46.4,11.3
26.334,7.173,22.245,358.7,12.5,59.7,29.799,0,46.4,10.2
28.128,11.439,16.803,376.8,11.4,58.5,29.748,0,46.4,10.8
27.987,12.399,13.977,405.5,10.4,56.2,29.946,0,48.1,12.8
27.021,8.847,16.416,359,11.7,58.2,29.916,0,51.1,14
27.984,8.397,20.949,297.3,12.8,58.3,29.841,0,52.1,16.4
29.673,11.373,22.263,245.7,12.2,60.6,29.889,0,53.9,18.2
29.724,13.029,24.513,255.1,11.9,60.7,29.952,0,55.2,18.2
29.784,15.504,24.243,307.7,13.1,61.2,29.769,0,56.8,18.3
29.832,16.725,25.584,345.4,14.7,61.6,29.01,0,55.5,17.1
29.961,15.657,24.336,402.8,14.2,64.4,28.623,0.2,55.1,15.6
30,14.586,21.132,410.6,16.1,62.5,27.831,2.5,54.8,12.5
30,11.256,20.982,376,15.7,62.1,27.087,8,57,11.6
30,10.377,21.957,385.2,17.9,67.6,27.6,13.7,59.2,10.2
30,10.026,22.557,403.2,20.2,66.9,28.629,18.1,59.3,9.2
30,10.509,21.468,411.1,17.2,67.8,29.7,19.2,56.7,8
30,14.628,18.663,413,18.9,68.2,29.793,18.1,55.2,9.4
30,22.107,17.628,404.4,18.6,66.9,29.949,20.3,63.7,15.4
30,26.253,16.365,412.4,20.8,67.1,29.955,23.8,61.5,14.6
30,25.752,18.114,447.4,21.8,67.3,29.964,29.5,57.2,22.1
30,24.513,17.151,446.8,27.3,65.6,29.955,35.6,45,9.3
30,26.199,11.058,432.4,36.5,63.5,29.952,38.2,33.1,8.6
30,28.74,9.201,467.9,43.9,64,29.955,41.4,18.8,7.7
30,29.178,10.173,367.4,32.9,63.7,29.799,41.1,15.7,6.4
30,29.196,13.101,373.1,38,65.7,29.709,42.7,15.4,4.5
30,29.091,12.336,460.5,44.8,66.6,29.655,49.2,28.6,5.1
30,29.004,10.149,399.6,52.4,71,29.67,55.8,6.2,4.4
30,29.001,4.593,352.5,26.3,74,29.637,61.7,5.3,2.7
30,28.644,1.695,349.1,12,75.9,29.565,71.9,20.3,0.9
30,28.584,1.272,402.4,24.7,76.4,29.757,81.1,38.5,0.1
30,27.618,2.223,431.2,39.7,78,29.778,85.9,49.1,0
30,27.138,2.571,445.9,43,78.6,29.655,89.7,49,0
30,26.805,4.089,454.9,43,79.5,29.595,88.9,49.6,0
30,26.502,5.955,485.3,38.7,79.8,29.661,85.6,45.3,1.3
30,26.319,7.785,490.6,27.7,81,29.697,85.7,39,3.2
30,26.007,10.272,495.7,20.1,80.7,29.697,84.4,37.3,4.5
30,25.695,9.375,465,13.9,81.3,29.718,88.3,39.3,2.8
30,25.179,8.121,454.7,17.4,81.3,29.712,94,38.9,2.1
30,26.313,5.4,459.7,11.2,80.7,29.694,99.4,35,3.5
30,27.207,2.589,471.6,12.6,80.3,29.64,102.5,42.8,3.8
30,27.294,1.071,439.1,15,81.1,29.559,88.1,47.4,3.7
30,28.173,0.723,408.5,15.9,81.6,29.58,79.2,52.5,5.1
30,28.695,1.635,367.4,16.7,79.5,29.583,71.3,55.7,5.2
30,28.539,2.271,336.1,16.7,80.5,29.361,58.5,58.3,5.1
30,27.468,3.309,311.9,15.7,80.5,29.133,49.1,62.6,6.8
29.997,27.093,4.362,293.7,17.4,79.6,28.875,40.8,68.3,8.5
29.862,27.087,3.183,297.2,18.9,79.5,28.494,49.2,67.8,6.5
29.133,24.555,1.629,286.5,22.6,78.1,28.257,61.2,69.5,7
27.597,24.759,1.065,280.3,19.6,78.1,28.167,75.2,63,5.1
27.297,22.665,0.696,291.6,24.3,81.5,26.403,76.8,60.6,5.4
26.394,21.351,0.783,308.2,19.6,82.9,24.015,67.2,56.7,5
26.976,21.678,0.933,273.4,16.4,83.8,21.045,69.4,60.5,4.5
27.096,21.651,0.762,242.5,23.9,84.1,19.545,71.2,57.1,2.7
24.315,21.846,0.51,231.2,28.7,84.1,17.982,58,49.2,1.9
21.204,21.267,0.282,240.6,22.6,84.5,13.23,48.4,46.4,1
18.741,19.887,0.003,269.6,18.8,84.4,9.783,45.4,48.3,0.7
17.331,17.52,0,357.7,20.5,84.1,8.025,50,53.7,0.5
17.688,15.045,0,432.5,21.8,83.9,7.239,42.9,58.5,0.2
19.179,13.038,0,445.1,26.6,83.8,6.642,34.5,57.7,0
18.321,10.878,0,440.7,26.4,83.7,6.36,35.5,57.6,0
18.438,8.796,0,211.1,23.6,81.7,5.826,22.8,60.4,0
20.043,8.247,0,238.6,21.2,80,5.568,18.5,65,0.2
22.329,8.415,0,331.4,19.3,80.4,5.67,12.6,61.1,2.1
22.119,8.535,0,90.2,17.7,76.6,4.5,16,50.9,9.2
18.753,8.658,0.063,30.7,15.3,71.7,3.39,17,57.5,16.8
21.177,8.466,0.165,53.2,11.8,63.3,2.97,15.1,66,11.5
23.568,8.082,0.279,64.2,10.7,60.3,3.411,24.8,71.4,7.8
22.809,7.35,0.3,310.3,11.8,59.4,2.913,21,58.9,16.9
19.509,6.561,0.36,399.9,16,53.5,2.346,32.2,55.4,21.1
18.705,5.679,0.984,368.8,15,49.1,3.177,27.2,54.1,23.6
19.134,5.067,1.92,476,16.1,41.7,3.42,28.9,51.5,27.1
21.561,4.722,2.439,353.3,18.3,37.8,2.88,36.5,57.5,25.7
23.817,4.383,2.706,167.6,16.2,30.9,2.643,46.4,43.9,24.8
25.497,3.435,2.325,71.6,13.5,27.6,2.058,68.9,29.2,28.6
24.858,3.054,0.633,52.6,9,24.6,1.761,92.6,27.5,27.3
25.176,2.856,0.195,61.1,5.6,25.6,1.641,95.2,29.9,19.4
28.233,3.408,0.576,50.1,2.9,26.1,1.392,109.4,33.7,18.8
29.436,3.57,1.146,117.3,1.5,26.3,1.266,147.3,36.7,20.1
29.307,3.627,1.332,155.4,1.4,29.2,0.891,147.4,38.6,15.8
29.727,4.023,1.386,244.6,1.2,30.1,0.75,119.3,28.2,14
29.718,7.521,1.095,243.9,0.8,29.6,0.639,94,20.6,9.8
29.775,6.798,0.717,219.5,0.9,27.8,0.627,89.4,15.8,8.6
29.331,6.747,0.468,216.2,2.5,25.2,0.54,88.8,13.3,9.7
29.112,5.766,0.126,224.9,4.1,27.2,0.561,96.6,10.7,6.3
29.664,5.295,0,138.2,3.9,23,0.489,103.4,8.8,6.2
29.736,4.863,0,89.6,3.3,23,0.465,105,7.8,4
29.928,4.905,0,47.7,2.3,24.2,0.426,89.7,6.1,3
29.916,10.083,0.117,17.2,1.5,27.4,0.363,76.9,5.2,2.1
29.97,13.731,0.213,0.7,1,27,0.303,87.1,4.5,2.2
30,8.973,0.336,0,0.4,28.4,0.255,96.7,4.7,2.6
29.928,6.891,0.486,2.6,0.5,29.3,0.099,105,3.7,2.6
30,5.868,0.612,9.1,0.2,33.9,0.09,102.5,3.5,1.7
29.952,6.054,0.723,15.6,0.3,36.8,0,115.8,2.5,1.1
28.71,5.928,0.534,26.8,0.1,43.1,0,123.9,2.2,1.5
26.184,6.27,0.546,27.1,0.2,49.6,0,152.6,2.3,1.4
27.189,6.429,0.723,31.1,0.8,53.3,0,194.1,2.6,1.3
26.37,6.192,1.182,54.3,1.7,59.3,0,201.2,2.3,1
27.042,5.694,1.437,72,1.4,64.9,0,188.7,1.7,1
28.293,5.211,1.668,94.6,0.8,67.5,0,214.5,1.7,0.5
26.769,4.839,2.04,126.9,1.9,73.3,0,236.7,1.6,0.6
25.461,4.572,2.421,134.7,2.4,75.1,0,280.2,1.2,0.9
24.372,4.137,2.97,146.5,2.5,73.7,0,325.9,1.3,1
23.706,3.657,3.123,152.1,2.3,74.5,0.006,341.9,1.7,1.1
25.11,3.438,2.748,170.7,2.5,72.6,0.111,339.5,2.7,1.4
25.392,3.339,2.442,182.2,2.8,72.1,0.198,364.5,4.5,1.5
25.113,3.366,2.526,206.2,4.6,73.1,0.381,380.3,6.6,1.4
24.96,3.348,2.568,236.5,7.7,72.9,0.708,386.1,9.6,2.2
24.579,4.869,2.265,261.7,10.9,72.3,1.11,379.3,11.6,2.4
24.684,8.082,1.629,267.5,13.3,69.1,1.455,380.9,13.2,3.2
22.41,10.899,1.005,255.3,16.1,69.3,1.974,382.2,14,3.4
20.556,13.455,0.63,254.3,19.1,67.6,2.511,380.2,14.6,5
22.158,7.695,0.591,262,25.7,67.6,2.682,378.6,17.5,7.4
17.481,5.37,0.489,236.7,25.3,64.7,3.096,382,22.1,10.7
18.198,5.13,0.315,185,26.7,63.3,3.819,380.3,27.4,11.8
19.878,5.736,0.198,170.9,29.7,61.3,4.473,380.6,31.3,15
22.068,5.085,1.038,148.8,30.9,60.3,4.926,381.8,36.5,15.8
21.42,8.988,3.282,121.6,29.9,57.7,5.721,383.3,39.3,18.8
18.165,10.35,6.489,100,31.1,60.4,6.204,384,44.4,21.1
17.523,6.675,9.87,146.9,37,57.6,7.032,384.6,54.3,22.5
15.657,5.232,11.976,182.3,38.8,53.5,8.643,386.9,57.2,26.8
11.49,6.672,13.278,234.9,49.1,45.2,9.423,387.9,58.7,33.8
9.705,5.7,12.204,330.8,57.2,41.6,9.843,388.2,61.2,43.3
8.631,15.48,9.81,396.3,48.6,35,9.984,385.1,62.5,41.7
10.68,15.978,7.173,419.4,41.4,27.9,10.833,331.7,62.8,36.8
11.325,9.69,3.906,429.1,34.7,21,11.265,333.4,59.6,35.5
10.743,8.478,1.512,446.1,32.1,15.4,11.103,379.7,53.2,38.2
12.243,7.413,2.802,452.3,31,12.9,10.713,383.9,47.9,31.5
11.106,11.148,5.796,407.1,33.5,11.8,10.644,330.7,44.4,28.5
11.226,8.568,5.463,374.4,33,12.2,10.173,334.8,42.3,27.9
11.319,8.352,4.167,335.1,31,13.2,9.591,365.9,41.8,26.3
13.362,9.204,3,322.1,36.9,14.4,8.82,325.4,42.2,26.6
15.069,7.56,1.995,325.9,40.3,13.8,8.199,355,42.6,24.4
14.394,8.619,0.759,337.2,38,13.7,7.386,357.4,40.2,22.8
15.015,10.548,0.756,345.2,37.6,14.5,6.519,354.1,42.7,20.3
14.958,8.358,1.755,345.6,32.2,14.2,6.048,345.2,46.8,18.1
12.696,5.931,5.061,375.1,31.4,14.9,5.571,386.4,50.2,15.9
11.136,5.79,8.469,359.8,30.8,15.9,4.722,391.8,49.2,15.3
11.667,9.018,9.126,341.7,30.1,15.1,4.014,388,51.3,15
7.542,7.962,5.19,367.9,29.3,13.5,3.534,365.8,45.8,18
4.116,6.732,2.913,411.6,30.8,11.2,3.252,314.7,55.9,23.8
4.407,6.615,1.533,443.7,51.3,8.2,3.039,192.7,63.7,28.3
4.311,5.685,2.1,461.4,64.1,7.6,2.835,129.3,76.4,39.2
3.423,6.429,2.529,477.7,71.4,6.5,2.817,115.8,83.9,38.2
1.734,4.875,5.586,484.1,73.5,6.5,3.132,80.1,80.7,43.3
1.986,3.129,12.663,491.9,52.1,6.2,3.351,44.9,65.2,51.3
0.828,3.804,12.477,514.8,35.7,5.3,3.633,32.5,46.5,58.6
0.633,4.53,6.36,475.6,33.8,4.1,4.374,16.1,53.2,66.4
0.192,4.734,3.78,495.7,34.2,2.7,4.896,2.2,65.9,68
0.252,4.089,2.655,491.5,30.9,1.7,5.166,7.8,78.9,66
0.288,4.197,3.153,445.4,33.5,1.3,5.409,6.5,85.5,67.1
0.111,4.638,4.302,393.7,41.7,1.8,5.388,15.4,87.1,66.5
0,4.269,4.47,350.5,53,2.3,5.145,17.8,86.4,70.2
0,3.705,4.431,302.2,52.1,1.8,4.764,22.3,87.6,75.4
0,4.221,5.43,280.5,42.1,1.7,4.302,8.3,89.1,71
0.318,5.76,4.896,254.7,32.3,2.4,3.756,11.8,90,78.5
0.864,7.275,3.204,248,40.4,2.5,3.465,10,87.5,75.6
0.456,6.027,5.448,238.3,43.5,2.6,3.468,14.5,88.9,74.9
0,5.478,7.095,216.7,56.4,2.8,3.915,24.1,91.2,78.3
0,5.181,9.648,208.9,70.5,3.3,4.731,38.7,89.3,83.9
0,3.936,13.641,195.8,72.1,3.7,5.658,31.1,91.8,83.7
0,5.643,6.93,196.2,63.7,3.6,6.819,26.6,87,78.9
0,7.407,3.732,196.4,53.3,3.7,7.515,28.8,84,85.4
0,9.684,2.865,187.3,55.4,3.6,8.37,29.8,86.2,88.2
0,7.524,3.117,178,59.5,3,9.519,30.1,88.9,87
0,6.291,4.152,175.4,57.3,2.9,10.266,17.2,87,90.5
0,3.843,5.91,168.2,55.3,2.4,11.469,31.4,87.6,89.3
0,3.36,6.096,171.4,46.1,2.2,13.452,19.5,83.6,92.1
0,3.747,6.585,166.3,50.2,2.1,15.06,13.2,82.8,92.8
0,4.878,3.864,171.3,53.6,2.4,15.54,5.6,78.2,92.2
0,5.082,3.165,175.7,54.4,2,14.295,3.2,74.9,90.7
0,2.733,1.875,175.5,55.7,1.5,12.123,1.4,74.3,89.5
0,3.48,1.713,180.8,53.3,1.3,11.361,1.3,76.5,82.4
0,3.45,1.968,176.9,54.8,1.5,11.193,1.1,72.3,78.2
0,4.482,1.818,174.3,53.6,1.6,8.991,3.1,64.6,71.5
0,5.295,2.1,172.5,55.9,1.3,6.99,3.9,61.2,64.1
0.114,4.263,2.229,167.8,55.3,1.2,6.933,2.4,55.1,60.7
0.507,5.715,2.037,160.7,57,1.1,10.371,7,57.6,60.2
0.534,7.8,1.638,154,56.4,1.1,15.999,12.4,62.9,55.3
0.705,8.901,1.551,156.1,48.9,1.2,20.481,11,65.6,60.9
0.972,7.074,1.536,149.7,46.5,0.8,23.931,4.1,67.5,67.5
1.218,8.208,1.482,136.2,38.3,1,26.262,3.3,77.8,75.4
1.476,9.951,1.713,132.4,38.6,1,27.132,3.5,85.9,79.4
1.437,11.319,2.109,130.6,39.5,1.2,26.943,3.8,91.2,80.1
1.149,11.838,2.223,122.7,37.7,1.6,26.085,6.9,91.7,73
0.864,12.315,2.58,98,42.3,1.2,25.716,9.8,91.7,73.4
0.51,12.348,2.58,75.7,44.5,1.1,26.385,15.6,91.8,77.5
0,11.841,2.796,56.5,47.3,1.2,27.39,17.4,91.5,75.2
0,11.73,2.856,42.5,50.7,0.7,27.405,21.8,90.9,78.1
0,11.559,2.913,28.6,52.2,0.4,25.605,26.1,91,78.1
0,11.844,3.156,20.1,54,0.4,24.894,30,89.6,80
0,11.526,3.813,22.5,61.4,0.9,24.171,33.7,90,89.9
0,11.514,4.395,26.4,62.8,1,21.264,39.7,89.3,84.3
0,10.146,4.689,29.9,63.3,1.7,18.723,54.8,89.2,84.2
0,10.761,5.211,35.6,63.6,2.6,13.701,74.6,88.5,88
0,12.069,5.775,40.4,55.8,3.1,18.762,78.6,88,86.9
0.213,11.826,6.336,44.8,55.5,3.8,19.743,90.1,86.4,88.6
0.624,10.611,6.867,39.1,62.3,4.7,20.994,104.8,86.6,88.5
1.368,8.73,7.326,28.8,56.3,5.6,18.792,107.4,85.4,89.2
1.833,6.675,7.953,20.1,56.2,5.6,22.095,126.1,85.3,89.9
3.129,5.526,8.067,14.5,47.4,4,18.936,136.5,84.1,89.8
3.984,6.507,7.665,7.9,44,2.8,16.821,136.4,81.2,90
