1.3808e+08,1.8145e+07,1.8979e+07,1.4593e+08,4.4976e+07,1.9439e+08,9.5808e+07,4.5216e+07,1.9343e+07,9.4852e+06,1.3808e+08,1.8145e+07,1.8979e+07,1.4593e+08,4.4976e+07,1.9439e+08,9.5808e+07,4.5216e+07,1.9343e+07,9.4852e+06,1.3808e+08,1.8145e+07,1.8979e+07,1.4593e+08,4.4976e+07,3.2357e+08,9.5808e+07,6.8367e+07,1.9343e+07,9.4852e+06,1.3808e+08,1.8145e+07,1.8979e+07,1.4593e+08,4.4976e+07,4.5264e+08,9.5808e+07,1.0241e+08,1.9343e+07,9.4852e+06,1.3808e+08,1.8145e+07,1.8979e+07,1.4593e+08,4.597e+07,5.043e+08,9.5808e+07,1.1752e+08,1.9343e+07,9.4852e+06,1.6155e+08,1.8145e+07,1.8979e+07,1.4593e+08,5.0298e+07,5.3233e+08,9.5808e+07,1.2779e+08,1.9564e+07,9.4852e+06,1.9386e+08,1.8145e+07,1.8979e+07,1.4593e+08,6.0358e+07,5.4492e+08,9.5808e+07,1.4297e+08,2.2307e+07,9.4852e+06,2.2611e+08,1.8866e+07,1.9957e+07,1.4593e+08,7.0418e+07,5.5998e+08,9.5808e+07,1.4297e+08,2.6025e+07,9.4852e+06,2.5722e+08,1.9572e+07,2.2808e+07,1.4593e+08,8.0477e+07,5.5998e+08,9.5808e+07,1.4297e+08,2.7994e+07,9.4852e+06,2.8838e+08,2.2018e+07,2.5659e+07,1.4593e+08,9.0537e+07,5.726e+08,9.5808e+07,1.4297e+08,3.1322e+07,9.4852e+06,3.177e+08,2.4465e+07,2.7475e+07,1.4593e+08,1.006e+08,5.8281e+08,9.5808e+07,1.4297e+08,3.4803e+07,9.4852e+06
1.2121e+08,1.6371e+07,1.7066e+07,1.4488e+08,4.4976e+07,1.9439e+08,9.4509e+07,4.5201e+07,1.9343e+07,9.4852e+06,1.2121e+08,1.6371e+07,1.7066e+07,1.4488e+08,4.4976e+07,1.9439e+08,9.4509e+07,4.5201e+07,1.9343e+07,9.4852e+06,1.2121e+08,1.6371e+07,1.7066e+07,1.4488e+08,4.4976e+07,3.2357e+08,9.4509e+07,6.8275e+07,1.9343e+07,9.4852e+06,1.2121e+08,1.6371e+07,1.7066e+07,1.4488e+08,4.4976e+07,4.5264e+08,9.4509e+07,1.0241e+08,1.9343e+07,9.4852e+06,1.292e+08,1.6371e+07,1.7066e+07,1.4488e+08,4.7115e+07,5.043e+08,9.4509e+07,1.1752e+08,1.9343e+07,9.4852e+06,1.615e+08,1.6371e+07,1.7066e+07,1.4488e+08,5.8894e+07,5.3233e+08,9.4509e+07,1.2779e+08,1.9564e+07,9.4852e+06,1.9381e+08,1.6604e+07,1.7066e+07,1.4488e+08,6.8018e+07,5.4492e+08,9.4509e+07,1.4297e+08,2.0882e+07,9.4852e+06,2.2611e+08,1.9372e+07,1.9206e+07,1.4488e+08,7.6218e+07,5.5998e+08,9.4509e+07,1.4297e+08,2.4362e+07,9.4852e+06,2.5722e+08,2.1573e+07,2.195e+07,1.4488e+08,8.429e+07,5.5998e+08,9.4509e+07,1.4297e+08,2.7842e+07,9.4852e+06,2.8838e+08,2.2018e+07,2.4694e+07,1.4488e+08,9.4826e+07,5.726e+08,9.4509e+07,1.4297e+08,3.1322e+07,9.4852e+06,3.177e+08,2.4465e+07,2.7437e+07,1.4488e+08,1.0536e+08,5.8281e+08,9.4509e+07,1.4297e+08,3.4803e+07,9.4852e+06
1.084e+08,1.5306e+07,1.538e+07,1.4187e+08,4.4207e+07,1.9315e+08,8.9231e+07,4.4792e+07,1.9247e+07,9.4521e+06,1.084e+08,1.5306e+07,1.538e+07,1.4187e+08,4.4207e+07,1.9315e+08,8.9231e+07,4.4792e+07,1.9247e+07,9.4521e+06,1.084e+08,1.5306e+07,1.538e+07,1.4187e+08,4.4207e+07,3.1888e+08,8.9231e+07,6.8409e+07,1.9247e+07,9.4521e+06,1.084e+08,1.5306e+07,1.538e+07,1.4187e+08,4.4207e+07,4.5264e+08,8.9231e+07,1.0241e+08,1.9247e+07,9.4521e+06,1.2861e+08,1.5306e+07,1.538e+07,1.4187e+08,4.5345e+07,5.043e+08,8.9231e+07,1.1752e+08,1.9247e+07,9.4521e+06,1.6076e+08,1.5306e+07,1.538e+07,1.4187e+08,5.6681e+07,5.3233e+08,8.9231e+07,1.2779e+08,2.013e+07,9.4521e+06,1.9291e+08,1.5306e+07,1.6467e+07,1.4187e+08,6.8018e+07,5.4492e+08,8.9231e+07,1.4297e+08,2.4156e+07,9.4521e+06,2.2506e+08,1.6598e+07,1.9211e+07,1.4187e+08,7.6218e+07,5.5998e+08,8.9231e+07,1.4297e+08,2.8182e+07,9.4521e+06,2.5722e+08,1.8969e+07,2.1956e+07,1.4187e+08,8.429e+07,5.5998e+08,8.9231e+07,1.4297e+08,3.2209e+07,9.4521e+06,2.8838e+08,2.1341e+07,2.47e+07,1.4187e+08,9.4826e+07,5.726e+08,8.9231e+07,1.4297e+08,3.6235e+07,9.4521e+06,3.177e+08,2.3712e+07,2.7445e+07,1.4187e+08,1.0536e+08,5.8281e+08,8.9231e+07,1.4297e+08,4.0261e+07,9.4521e+06
1.519e+08,2.0581e+07,2.0369e+07,1.3951e+08,4.3306e+07,1.8713e+08,8.8828e+07,4.3397e+07,1.8647e+07,9.1577e+06,1.519e+08,2.0581e+07,2.0369e+07,1.3951e+08,4.3306e+07,1.8713e+08,8.8828e+07,4.3397e+07,1.8647e+07,9.1577e+06,1.519e+08,2.0581e+07,2.0369e+07,1.3951e+08,4.3306e+07,3.0534e+08,8.8828e+07,6.8409e+07,1.8647e+07,9.1577e+06,1.519e+08,2.0581e+07,2.0369e+07,1.3951e+08,4.3306e+07,4.5264e+08,8.8828e+07,1.0241e+08,1.8647e+07,9.1577e+06,1.519e+08,2.0581e+07,2.0369e+07,1.3951e+08,4.4548e+07,5.043e+08,8.8828e+07,1.1752e+08,1.9159e+07,9.1577e+06,1.6021e+08,2.0581e+07,2.0369e+07,1.3951e+08,5.2681e+07,5.3233e+08,8.8828e+07,1.2779e+08,2.1575e+07,9.1577e+06,1.9225e+08,2.0581e+07,2.0369e+07,1.3951e+08,6.3217e+07,5.4492e+08,8.8828e+07,1.4297e+08,2.589e+07,9.1577e+06,2.2429e+08,2.0581e+07,2.0369e+07,1.3951e+08,7.3754e+07,5.5998e+08,8.8828e+07,1.4297e+08,3.0205e+07,9.1577e+06,2.5634e+08,2.0581e+07,2.2787e+07,1.3951e+08,8.429e+07,5.5998e+08,8.8828e+07,1.4297e+08,3.452e+07,9.1577e+06,2.8838e+08,2.1341e+07,2.5636e+07,1.3951e+08,9.4826e+07,5.726e+08,8.8828e+07,1.4297e+08,3.8835e+07,9.1577e+06,3.177e+08,2.1767e+07,2.8484e+07,1.3951e+08,1.0536e+08,5.8281e+08,8.8828e+07,1.4297e+08,4.315e+07,9.4474e+06
1.692e+08,2.2282e+07,2.2493e+07,1.2909e+08,3.9461e+07,1.6285e+08,8.8074e+07,3.7767e+07,1.6228e+07,7.9697e+06,1.692e+08,2.2282e+07,2.2493e+07,1.2909e+08,3.9461e+07,1.6335e+08,8.8074e+07,3.7767e+07,1.6228e+07,7.9697e+06,1.692e+08,2.2282e+07,2.2493e+07,1.2909e+08,3.9461e+07,3.0534e+08,8.8074e+07,6.8409e+07,1.6228e+07,7.9697e+06,1.692e+08,2.2282e+07,2.2493e+07,1.2909e+08,3.9461e+07,4.5264e+08,8.8074e+07,1.0241e+08,1.6228e+07,7.9697e+06,1.692e+08,2.2282e+07,2.2493e+07,1.2909e+08,4.7456e+07,5.043e+08,8.8074e+07,1.1752e+08,2.006e+07,7.9697e+06,1.692e+08,2.2282e+07,2.2493e+07,1.2909e+08,5.932e+07,5.3233e+08,8.8074e+07,1.2779e+08,2.3598e+07,7.9697e+06,1.9062e+08,2.2282e+07,2.2493e+07,1.2909e+08,7.1184e+07,5.4492e+08,8.8074e+07,1.4297e+08,2.8317e+07,7.9697e+06,2.2239e+08,2.2282e+07,2.2493e+07,1.2909e+08,8.3047e+07,5.5998e+08,8.8074e+07,1.4297e+08,3.3037e+07,7.9697e+06,2.5416e+08,2.2282e+07,2.2787e+07,1.2909e+08,9.4911e+07,5.5998e+08,8.8074e+07,1.4297e+08,3.7756e+07,7.9697e+06,2.8593e+08,2.2638e+07,2.3531e+07,1.2909e+08,1.0678e+08,5.726e+08,8.8074e+07,1.4297e+08,4.2476e+07,8.5195e+06,3.177e+08,2.5153e+07,2.6146e+07,1.2909e+08,1.1864e+08,5.8281e+08,8.8074e+07,1.4297e+08,4.7195e+07,9.4661e+06
1.4393e+08,1.9485e+07,1.9566e+07,1.2638e+08,3.8119e+07,1.4578e+08,8.8074e+07,3.3563e+07,1.4581e+07,7.19e+06,1.4393e+08,1.9485e+07,1.9566e+07,1.2638e+08,3.8119e+07,1.5553e+08,8.8074e+07,3.3563e+07,1.4581e+07,7.19e+06,1.4393e+08,1.9485e+07,1.9566e+07,1.2638e+08,3.8119e+07,3.0534e+08,8.8074e+07,6.5576e+07,1.4581e+07,7.19e+06,1.4393e+08,1.9485e+07,1.9566e+07,1.2638e+08,3.8758e+07,4.5264e+08,8.8074e+07,9.8364e+07,1.4581e+07,7.19e+06,1.4393e+08,1.9485e+07,1.9566e+07,1.2638e+08,5.1677e+07,5.043e+08,8.8074e+07,1.1752e+08,1.8878e+07,7.19e+06,1.5709e+08,1.9485e+07,1.9566e+07,1.2638e+08,6.2383e+07,5.3233e+08,8.8074e+07,1.2779e+08,2.3598e+07,7.19e+06,1.8851e+08,1.9485e+07,1.9566e+07,1.2638e+08,7.4758e+07,5.4492e+08,8.8074e+07,1.4297e+08,2.8317e+07,7.19e+06,2.1992e+08,1.9485e+07,1.9643e+07,1.2638e+08,8.7218e+07,5.5998e+08,8.8074e+07,1.4297e+08,3.3037e+07,7.19e+06,2.5134e+08,1.9617e+07,2.0284e+07,1.2638e+08,9.9677e+07,5.5998e+08,8.8074e+07,1.4297e+08,3.7756e+07,7.9553e+06,2.8276e+08,2.2069e+07,2.282e+07,1.2638e+08,1.1214e+08,5.726e+08,8.8074e+07,1.4297e+08,4.2476e+07,8.9498e+06,3.1418e+08,2.4521e+07,2.5355e+07,1.2638e+08,1.246e+08,5.8281e+08,8.8074e+07,1.4297e+08,4.7195e+07,9.7695e+06
1.2423e+08,1.6795e+07,1.7234e+07,1.3178e+08,3.9865e+07,1.6132e+08,8.8389e+07,3.7611e+07,1.6036e+07,7.8635e+06,1.2423e+08,1.6795e+07,1.7234e+07,1.3178e+08,3.9865e+07,1.6132e+08,8.8389e+07,3.7611e+07,1.6036e+07,7.8635e+06,1.2423e+08,1.6795e+07,1.7234e+07,1.3178e+08,3.9865e+07,3.0117e+08,8.8389e+07,6.471e+07,1.6036e+07,7.8635e+06,1.2423e+08,1.6795e+07,1.7234e+07,1.3178e+08,3.9865e+07,4.5175e+08,8.8389e+07,9.7065e+07,1.6036e+07,7.8635e+06,1.2575e+08,1.6795e+07,1.7234e+07,1.3178e+08,4.9907e+07,5.043e+08,8.8389e+07,1.1752e+08,2.0805e+07,7.8635e+06,1.5634e+08,1.6795e+07,1.7234e+07,1.3178e+08,6.2383e+07,5.3233e+08,8.8389e+07,1.2779e+08,2.562e+07,7.8635e+06,1.8761e+08,1.6795e+07,1.7727e+07,1.3178e+08,7.4758e+07,5.4492e+08,8.8389e+07,1.4297e+08,3.0744e+07,7.8635e+06,2.1888e+08,1.7763e+07,1.9643e+07,1.3178e+08,8.7218e+07,5.5998e+08,8.8389e+07,1.4297e+08,3.5869e+07,7.8635e+06,2.5015e+08,1.9158e+07,2.2449e+07,1.3178e+08,9.9677e+07,5.5998e+08,8.8389e+07,1.4297e+08,4.0993e+07,7.965e+06,2.8142e+08,2.1553e+07,2.5255e+07,1.3178e+08,1.1214e+08,5.726e+08,8.8389e+07,1.4297e+08,4.6117e+07,8.3009e+06,3.1269e+08,2.3948e+07,2.8061e+07,1.3178e+08,1.246e+08,5.8281e+08,8.8723e+07,1.4297e+08,5.1241e+07,9.0358e+06
1.1823e+08,1.5981e+07,1.645e+07,1.3178e+08,3.9865e+07,1.6095e+08,8.8389e+07,3.7325e+07,1.6036e+07,7.8635e+06,1.1823e+08,1.5981e+07,1.645e+07,1.3178e+08,3.9865e+07,1.6095e+08,8.8389e+07,3.7325e+07,1.6036e+07,7.8635e+06,1.1823e+08,1.5981e+07,1.645e+07,1.3178e+08,3.9865e+07,2.7147e+08,8.8389e+07,6.0278e+07,1.6036e+07,7.8635e+06,1.1823e+08,1.5981e+07,1.645e+07,1.3178e+08,3.9865e+07,4.072e+08,8.8389e+07,9.0417e+07,1.6036e+07,7.8635e+06,1.259e+08,1.5981e+07,1.645e+07,1.3178e+08,4.9839e+07,5.043e+08,8.8389e+07,1.1752e+08,2.0496e+07,7.8635e+06,1.5738e+08,1.5981e+07,1.692e+07,1.3178e+08,6.2298e+07,5.3233e+08,8.8389e+07,1.2779e+08,2.562e+07,7.8635e+06,1.8831e+08,1.5981e+07,1.9208e+07,1.3178e+08,7.4758e+07,5.4492e+08,8.8389e+07,1.4297e+08,3.0744e+07,7.8635e+06,2.1888e+08,1.8115e+07,2.241e+07,1.3178e+08,8.7218e+07,5.5998e+08,8.8389e+07,1.4297e+08,3.5869e+07,7.8635e+06,2.5015e+08,2.0703e+07,2.5611e+07,1.3178e+08,9.9677e+07,5.5998e+08,8.8389e+07,1.4297e+08,4.0993e+07,7.965e+06,2.8142e+08,2.2378e+07,2.6524e+07,1.3178e+08,1.1214e+08,5.726e+08,8.8389e+07,1.4297e+08,4.6117e+07,8.3043e+06,3.1269e+08,2.4864e+07,2.913e+07,1.3178e+08,1.246e+08,5.8281e+08,8.8723e+07,1.4297e+08,5.1241e+07,9.2271e+06
1.027e+08,1.4144e+07,1.4643e+07,1.2866e+08,3.8664e+07,1.5362e+08,8.7426e+07,3.5594e+07,1.5307e+07,7.517e+06,1.027e+08,1.4144e+07,1.4643e+07,1.2866e+08,3.8664e+07,1.5362e+08,8.7426e+07,3.5594e+07,1.5307e+07,7.517e+06,1.027e+08,1.4144e+07,1.4643e+07,1.2866e+08,3.8664e+07,2.6e+08,8.7426e+07,5.4147e+07,1.5307e+07,7.517e+06,1.027e+08,1.4144e+07,1.4643e+07,1.2866e+08,3.9773e+07,3.9001e+08,8.7426e+07,8.1221e+07,1.5796e+07,7.517e+06,1.2554e+08,1.4144e+07,1.4643e+07,1.2866e+08,5.2426e+07,5.043e+08,8.7426e+07,1.0829e+08,2.1061e+07,7.517e+06,1.5693e+08,1.4144e+07,1.7104e+07,1.2866e+08,6.5532e+07,5.3233e+08,8.7426e+07,1.2779e+08,2.6327e+07,7.517e+06,1.8831e+08,1.4918e+07,2.0356e+07,1.2866e+08,7.8639e+07,5.4492e+08,8.7426e+07,1.4297e+08,3.1592e+07,7.517e+06,2.1888e+08,1.7405e+07,2.241e+07,1.2866e+08,9.1745e+07,5.5998e+08,8.7426e+07,1.4297e+08,3.6857e+07,7.6252e+06,2.5015e+08,1.9891e+07,2.5611e+07,1.2866e+08,1.0485e+08,5.5998e+08,8.7426e+07,1.4297e+08,4.2123e+07,8.0318e+06,2.8142e+08,2.2378e+07,2.6524e+07,1.2866e+08,1.1796e+08,5.726e+08,8.7426e+07,1.4297e+08,4.7388e+07,9.0358e+06,3.1269e+08,2.4864e+07,2.913e+07,1.2866e+08,1.2874e+08,5.8281e+08,8.8723e+07,1.4297e+08,5.2653e+07,1.004e+07
1.0282e+08,1.4144e+07,1.4643e+07,1.2685e+08,3.8531e+07,1.5362e+08,8.5076e+07,3.5655e+07,1.5307e+07,7.517e+06,1.0282e+08,1.4144e+07,1.4643e+07,1.2685e+08,3.8531e+07,1.5362e+08,8.5076e+07,3.5655e+07,1.5307e+07,7.517e+06,1.0282e+08,1.4144e+07,1.4643e+07,1.2685e+08,3.8531e+07,2.2145e+08,8.5076e+07,5.2214e+07,1.5307e+07,7.517e+06,1.0282e+08,1.4144e+07,1.4643e+07,1.2685e+08,4.08e+07,3.3217e+08,8.5076e+07,7.8322e+07,1.622e+07,7.517e+06,1.2304e+08,1.4144e+07,1.4643e+07,1.2685e+08,5.44e+07,4.4289e+08,8.5076e+07,1.0443e+08,2.1626e+07,7.517e+06,1.5381e+08,1.4144e+07,1.4936e+07,1.2685e+08,6.8001e+07,5.3233e+08,8.5076e+07,1.2779e+08,2.7033e+07,7.517e+06,1.8457e+08,1.4964e+07,1.7478e+07,1.2685e+08,8.1601e+07,5.4492e+08,8.5076e+07,1.4297e+08,3.244e+07,7.517e+06,2.1533e+08,1.7458e+07,2.0391e+07,1.2685e+08,9.5201e+07,5.5998e+08,8.5076e+07,1.4297e+08,3.7262e+07,7.6278e+06,2.4609e+08,1.9891e+07,2.3304e+07,1.2685e+08,1.088e+08,5.5998e+08,8.5076e+07,1.4297e+08,4.2585e+07,8.6438e+06,2.7685e+08,2.2378e+07,2.6217e+07,1.2685e+08,1.224e+08,5.726e+08,8.5076e+07,1.4297e+08,4.7908e+07,9.7243e+06,3.0761e+08,2.4864e+07,2.913e+07,1.2685e+08,1.2874e+08,5.8281e+08,8.9971e+07,1.4297e+08,5.3231e+07,1.0805e+07
