1.6153e+05,79874,10.447,67436,91177,2.1686e+05,60483,10.151,23373,42656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5941e+05,41978,48213,1.0189e+05,1.8682e+05,4.4136e+05,2.0749e+05,92197,43639,22590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5885e+05,41782,47517,1.8258e+05,1.142e+05,4.0855e+05,3.296e+05,92197,38717,27752
1.7196e+05,83514,10.682,1.7363e+05,95202,2.1449e+05,1.7696e+05,10.301,20990,46864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9314e+05,46048,51554,1.303e+05,2.571e+05,4.8619e+05,2.4732e+05,93320,49654,23240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9232e+05,45764,50683,2.5001e+05,1.4791e+05,4.3441e+05,4.3151e+05,93319,39412,32832
27182,27087,10.002,3.078e+05,95202,1.0322e+05,2.8269e+05,10.3,15413,50139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9777e+05,46836,51554,1.1082e+05,3.098e+05,5.0161e+05,2.4656e+05,93320,50877,23097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9666e+05,46463,50683,2.2164e+05,1.6955e+05,4.3441e+05,4.9311e+05,93319,39412,33975
2.2144e+05,84008,10.024,2.5304e+05,95608,1.6008e+05,2.0731e+05,10.301,17115,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1285e+05,48651,51554,80170,3.1542e+05,5.1493e+05,2.411e+05,93320,50877,21486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1205e+05,48389,50817,1.6034e+05,1.7231e+05,4.4262e+05,4.8219e+05,93319,39412,34113
65647,24628,10.005,2.1873e+05,95608,1.6331e+05,1.6293e+05,10.307,17446,50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1285e+05,48651,51554,64339,3.1542e+05,5.1493e+05,2.3095e+05,93320,50877,22882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1205e+05,48389,50817,1.2868e+05,1.7231e+05,4.4858e+05,4.619e+05,93319,39412,34195
600.14,629.87,10.001,1.8849e+05,68688,74186,1.478e+05,10.002,6656.2,35125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1985e+05,49375,52935,49726,3.1542e+05,5.1493e+05,2.224e+05,93320,50877,22882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.193e+05,49200,52372,99452,1.7231e+05,4.4858e+05,4.448e+05,93319,39412,34195
1.8387e+05,70547,10.033,1.4205e+05,90293,2.0663e+05,99750,10.035,20535,35542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.391e+05,51417,55477,33692,3.1542e+05,5.1493e+05,2.2298e+05,93320,50877,22882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3885e+05,51331,54914,67384,1.7231e+05,4.5435e+05,4.448e+05,93319,39412,34195
2.1874e+05,94310,10.311,1.158e+05,85058,2.0663e+05,1.0058e+05,10.016,19282,32287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.391e+05,51417,57017,19078,3.1542e+05,5.1493e+05,2.3316e+05,93320,50877,22882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3885e+05,51331,56855,38157,1.7231e+05,4.5435e+05,4.448e+05,93319,39412,34195
1.5093e+05,88004,10.124,40813,7737.8,3225.2,99475,10.01,289.51,6513.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.391e+05,51417,57017,6900.7,3.1542e+05,5.1493e+05,2.4218e+05,93320,50877,22882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3885e+05,51331,56855,13801,1.7231e+05,4.5435e+05,4.448e+05,93319,39412,34195
70672,49459,10.089,80198,33066,61424,1.0488e+05,10.142,6105,16326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.391e+05,51416,57017,202.96,3.1542e+05,5.1493e+05,2.4931e+05,93320,50876,22882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3885e+05,51331,56855,405.93,1.7231e+05,4.5435e+05,4.448e+05,93319,39412,34195
